Timestamp,RSSI,Activity
36211,-40,Walking
36221,-34,Walking
36231,-40,Walking
36241,-34,Walking
36251,-40,Walking
36261,-34,Walking
36271,-40,Walking
36281,-34,Walking
36291,-40,Walking
36301,-34,Walking
36311,-40,Walking
36321,-37,Walking
36331,-40,Walking
36341,-37,Walking
36351,-40,Walking
36361,-37,Walking
36371,-40,Walking
36381,-37,Walking
36391,-42,Walking
36401,-37,Walking
36411,-42,Walking
36421,-40,Walking
36431,-42,Walking
36441,-40,Walking
36451,-42,Walking
36461,-40,Walking
36471,-42,Walking
36481,-40,Walking
36491,-37,Walking
36501,-40,Walking
36511,-37,Walking
36521,-36,Walking
36531,-37,Walking
36541,-36,Walking
36551,-37,Walking
36561,-36,Walking
36571,-37,Walking
36581,-36,Walking
36591,-37,Walking
36601,-36,Walking
36611,-37,Walking
36621,-40,Walking
36631,-37,Walking
36641,-40,Walking
36651,-37,Walking
36661,-40,Walking
36671,-37,Walking
36681,-40,Walking
36691,-37,Walking
36701,-40,Walking
36711,-37,Walking
36721,-42,Walking
36731,-37,Walking
36741,-42,Walking
36751,-37,Walking
36761,-42,Walking
36771,-37,Walking
36781,-42,Walking
36791,-37,Walking
36801,-42,Walking
36811,-37,Walking
36821,-36,Walking
36831,-37,Walking
36841,-36,Walking
36851,-37,Walking
36861,-36,Walking
36871,-37,Walking
36881,-36,Walking
36891,-37,Walking
36901,-36,Walking
36911,-36,Walking
36921,-34,Walking
36931,-36,Walking
36941,-34,Walking
36951,-36,Walking
36961,-34,Walking
36971,-36,Walking
36981,-34,Walking
36991,-36,Walking
37001,-34,Walking
37011,-42,Walking
37021,-35,Walking
37031,-42,Walking
37041,-35,Walking
37051,-42,Walking
37061,-35,Walking
37071,-42,Walking
37081,-35,Walking
37091,-42,Walking
37101,-35,Walking
37111,-39,Walking
37121,-35,Walking
37131,-39,Walking
37141,-37,Walking
37151,-39,Walking
37161,-37,Walking
37171,-39,Walking
37181,-37,Walking
37191,-39,Walking
37201,-37,Walking
37211,-40,Walking
37221,-37,Walking
37231,-40,Walking
37241,-41,Walking
37251,-40,Walking
37261,-41,Walking
37271,-40,Walking
37281,-41,Walking
37291,-40,Walking
37301,-41,Walking
37311,-37,Walking
37321,-41,Walking
37331,-37,Walking
37341,-43,Walking
37351,-37,Walking
37361,-43,Walking
37371,-37,Walking
37381,-43,Walking
37391,-37,Walking
37401,-43,Walking
37411,-37,Walking
37421,-43,Walking
37431,-37,Walking
37441,-35,Walking
37451,-37,Walking
37461,-35,Walking
37471,-37,Walking
37481,-35,Walking
37491,-37,Walking
37501,-35,Walking
37511,-41,Walking
37521,-35,Walking
37531,-41,Walking
37541,-36,Walking
37551,-41,Walking
37561,-36,Walking
37571,-41,Walking
37581,-36,Walking
37591,-41,Walking
37601,-36,Walking
37611,-39,Walking
37621,-36,Walking
37631,-39,Walking
37641,-36,Walking
37651,-39,Walking
37661,-36,Walking
37671,-39,Walking
37681,-36,Walking
37691,-39,Walking
37701,-36,Walking
37711,-38,Walking
37721,-36,Walking
37731,-38,Walking
37741,-41,Walking
37751,-38,Walking
37761,-41,Walking
37771,-38,Walking
37781,-41,Walking
37791,-38,Walking
37801,-41,Walking
37811,-38,Walking
37821,-41,Walking
37831,-38,Walking
37841,-36,Walking
37851,-38,Walking
37861,-36,Walking
37871,-38,Walking
37881,-36,Walking
37891,-38,Walking
37901,-36,Walking
37911,-38,Walking
37921,-36,Walking
37931,-42,Walking
37941,-36,Walking
37951,-42,Walking
37961,-35,Walking
37971,-42,Walking
37981,-35,Walking
37991,-42,Walking
38001,-35,Walking
38011,-42,Walking
38021,-35,Walking
38031,-38,Walking
38041,-35,Walking
38051,-38,Walking
38061,-34,Walking
38071,-38,Walking
38081,-34,Walking
38091,-38,Walking
38101,-34,Walking
38111,-38,Walking
38121,-34,Walking
38131,-39,Walking
38141,-34,Walking
38151,-39,Walking
38161,-44,Walking
38171,-39,Walking
38181,-44,Walking
38191,-39,Walking
38201,-44,Walking
38211,-39,Walking
38221,-44,Walking
38231,-38,Walking
38241,-44,Walking
38251,-38,Walking
38261,-34,Walking
38271,-38,Walking
38281,-34,Walking
38291,-38,Walking
38301,-34,Walking
38311,-38,Walking
38321,-34,Walking
38331,-39,Walking
38341,-34,Walking
38351,-39,Walking
38361,-37,Walking
38371,-39,Walking
38381,-37,Walking
38391,-39,Walking
38401,-37,Walking
38411,-39,Walking
38421,-37,Walking
38431,-36,Walking
38441,-37,Walking
38451,-36,Walking
38461,-34,Walking
38471,-36,Walking
38481,-34,Walking
38491,-36,Walking
38501,-34,Walking
38511,-36,Walking
38521,-34,Walking
38531,-36,Walking
38541,-34,Walking
38551,-36,Walking
38561,-32,Walking
38571,-36,Walking
38581,-32,Walking
38591,-36,Walking
38601,-32,Walking
38611,-36,Walking
38621,-32,Walking
38631,-36,Walking
38641,-32,Walking
38651,-35,Walking
38661,-35,Walking
38671,-35,Walking
38681,-35,Walking
38691,-35,Walking
38701,-35,Walking
38711,-35,Walking
38721,-35,Walking
38731,-35,Walking
38741,-35,Walking
38751,-35,Walking
38761,-38,Walking
38771,-35,Walking
38781,-38,Walking
38791,-35,Walking
38801,-38,Walking
38811,-35,Walking
38821,-38,Walking
38831,-35,Walking
38841,-38,Walking
38851,-46,Walking
38861,-38,Walking
38871,-46,Walking
38881,-42,Walking
38891,-46,Walking
38901,-42,Walking
38911,-46,Walking
38921,-42,Walking
38931,-46,Walking
38941,-42,Walking
38951,-43,Walking
38961,-42,Walking
38971,-43,Walking
38981,-34,Walking
38991,-43,Walking
39001,-34,Walking
39011,-43,Walking
39021,-34,Walking
39031,-43,Walking
39041,-34,Walking
39051,-38,Walking
39061,-34,Walking
39071,-38,Walking
39081,-38,Walking
39091,-38,Walking
39101,-38,Walking
39111,-38,Walking
39121,-38,Walking
39131,-38,Walking
39141,-38,Walking
39151,-40,Walking
39161,-38,Walking
39171,-40,Walking
39181,-35,Walking
39191,-40,Walking
39201,-35,Walking
39211,-40,Walking
39221,-35,Walking
39231,-40,Walking
39241,-35,Walking
39251,-39,Walking
39261,-35,Walking
39271,-39,Walking
39281,-38,Walking
39291,-39,Walking
39301,-38,Walking
39311,-39,Walking
39321,-38,Walking
39331,-39,Walking
39341,-38,Walking
39351,-36,Walking
39361,-38,Walking
39371,-36,Walking
39381,-37,Walking
39391,-36,Walking
39401,-37,Walking
39411,-36,Walking
39421,-37,Walking
39431,-36,Walking
39441,-37,Walking
39451,-36,Walking
39461,-37,Walking
39471,-35,Walking
39481,-33,Walking
39491,-35,Walking
39501,-33,Walking
39511,-35,Walking
39521,-33,Walking
39531,-35,Walking
39541,-33,Walking
39551,-35,Walking
39561,-33,Walking
39571,-36,Walking
39581,-34,Walking
39591,-36,Walking
39601,-34,Walking
39611,-36,Walking
39621,-34,Walking
39631,-36,Walking
39641,-34,Walking
39651,-36,Walking
39661,-34,Walking
39671,-38,Walking
39681,-34,Walking
39691,-38,Walking
39701,-40,Walking
39711,-38,Walking
39721,-40,Walking
39731,-38,Walking
39741,-40,Walking
39751,-38,Walking
39761,-40,Walking
39771,-35,Walking
39781,-40,Walking
39791,-35,Walking
39801,-38,Walking
39811,-35,Walking
39821,-38,Walking
39831,-35,Walking
39841,-38,Walking
39851,-35,Walking
39861,-38,Walking
39871,-37,Walking
39881,-38,Walking
39891,-37,Walking
39901,-37,Walking
39911,-37,Walking
39921,-37,Walking
39931,-37,Walking
39941,-37,Walking
39951,-37,Walking
39961,-37,Walking
39971,-36,Walking
39981,-37,Walking
39991,-36,Walking
40001,-41,Walking
40011,-36,Walking
40021,-41,Walking
40031,-36,Walking
40041,-41,Walking
40051,-36,Walking
40061,-41,Walking
40071,-36,Walking
40081,-41,Walking
40091,-36,Walking
40101,-39,Walking
40111,-36,Walking
40121,-39,Walking
40131,-36,Walking
40141,-39,Walking
40151,-36,Walking
40161,-39,Walking
40171,-36,Walking
40181,-39,Walking
40191,-36,Walking
40201,-34,Walking
40211,-36,Walking
40221,-34,Walking
40231,-36,Walking
40241,-34,Walking
40251,-36,Walking
40261,-34,Walking
40271,-39,Walking
40281,-34,Walking
40291,-39,Walking
40301,-37,Walking
40311,-39,Walking
40321,-37,Walking
40331,-39,Walking
40341,-37,Walking
40351,-39,Walking
40361,-37,Walking
40371,-39,Walking
40381,-37,Walking
40391,-38,Walking
40401,-42,Walking
40411,-38,Walking
40421,-42,Walking
40431,-38,Walking
40441,-42,Walking
40451,-38,Walking
40461,-42,Walking
40471,-38,Walking
40481,-42,Walking
40491,-37,Walking
40501,-42,Walking
40511,-37,Walking
40521,-37,Walking
40531,-37,Walking
40541,-37,Walking
40551,-37,Walking
40561,-37,Walking
40571,-37,Walking
40581,-37,Walking
40591,-39,Walking
40601,-37,Walking
40611,-39,Walking
40621,-39,Walking
40631,-39,Walking
40641,-39,Walking
40651,-39,Walking
40661,-39,Walking
40671,-39,Walking
40681,-39,Walking
40691,-41,Walking
40701,-39,Walking
40711,-41,Walking
40721,-37,Walking
40731,-41,Walking
40741,-37,Walking
40751,-41,Walking
40761,-37,Walking
40771,-41,Walking
40781,-37,Walking
40791,-39,Walking
40801,-37,Walking
40811,-39,Walking
40821,-35,Walking
40831,-39,Walking
40841,-35,Walking
40851,-39,Walking
40861,-35,Walking
40871,-39,Walking
40881,-35,Walking
40891,-37,Walking
40901,-35,Walking
40911,-37,Walking
40921,-41,Walking
40931,-37,Walking
40941,-41,Walking
40951,-37,Walking
40961,-41,Walking
40971,-37,Walking
40981,-41,Walking
40991,-37,Walking
41001,-41,Walking
41011,-37,Walking
41021,-37,Walking
41031,-37,Walking
41041,-37,Walking
41051,-37,Walking
41061,-37,Walking
41071,-37,Walking
41081,-37,Walking
41091,-37,Walking
41101,-37,Walking
41111,-37,Walking
41121,-35,Walking
41131,-37,Walking
41141,-35,Walking
41151,-37,Walking
41161,-35,Walking
41171,-37,Walking
41181,-35,Walking
41191,-37,Walking
41201,-35,Walking
41211,-39,Walking
41221,-34,Walking
41231,-39,Walking
41241,-34,Walking
41251,-39,Walking
41261,-34,Walking
41271,-39,Walking
41281,-34,Walking
41291,-39,Walking
41301,-34,Walking
41311,-37,Walking
41321,-34,Walking
41331,-37,Walking
41341,-42,Walking
41351,-37,Walking
41361,-42,Walking
41371,-37,Walking
41381,-42,Walking
41391,-37,Walking
41401,-42,Walking
41411,-36,Walking
41421,-42,Walking
41431,-36,Walking
41441,-37,Walking
41451,-36,Walking
41461,-37,Walking
41471,-36,Walking
41481,-37,Walking
41491,-36,Walking
41501,-37,Walking
41511,-37,Walking
41521,-37,Walking
41531,-37,Walking
41541,-35,Walking
41551,-37,Walking
41561,-35,Walking
41571,-37,Walking
41581,-35,Walking
41591,-37,Walking
41601,-35,Walking
41611,-36,Walking
41621,-35,Walking
41631,-36,Walking
41641,-39,Walking
41651,-36,Walking
41661,-39,Walking
41671,-36,Walking
41681,-39,Walking
41691,-36,Walking
41701,-39,Walking
41711,-37,Walking
41721,-39,Walking
41731,-37,Walking
41741,-36,Walking
41751,-37,Walking
41761,-36,Walking
41771,-37,Walking
41781,-36,Walking
41791,-37,Walking
41801,-36,Walking
41811,-41,Walking
41821,-36,Walking
41831,-41,Walking
41841,-37,Walking
41851,-41,Walking
41861,-37,Walking
41871,-41,Walking
41881,-37,Walking
41891,-41,Walking
41901,-37,Walking
41911,-38,Walking
41921,-37,Walking
41931,-38,Walking
41941,-38,Walking
41951,-38,Walking
41961,-38,Walking
41971,-38,Walking
41981,-38,Walking
41991,-38,Walking
42001,-38,Walking
42011,-38,Walking
42021,-38,Walking
42031,-38,Walking
42041,-35,Walking
42051,-38,Walking
42061,-35,Walking
42071,-38,Walking
42081,-35,Walking
42091,-38,Walking
42101,-35,Walking
42111,-38,Walking
42121,-35,Walking
42131,-42,Walking
42141,-40,Walking
42151,-42,Walking
42161,-40,Walking
42171,-42,Walking
42181,-40,Walking
42191,-42,Walking
42201,-40,Walking
42211,-42,Walking
42221,-40,Walking
42231,-39,Walking
42241,-40,Walking
42251,-39,Walking
42261,-38,Walking
42271,-39,Walking
42281,-38,Walking
42291,-39,Walking
42301,-38,Walking
42311,-39,Walking
42321,-38,Walking
42331,-39,Walking
42341,-38,Walking
42351,-39,Walking
42361,-34,Walking
42371,-39,Walking
42381,-34,Walking
42391,-39,Walking
42401,-34,Walking
42411,-39,Walking
42421,-34,Walking
42431,-37,Walking
42441,-34,Walking
42451,-37,Walking
42461,-39,Walking
42471,-37,Walking
42481,-39,Walking
42491,-37,Walking
42501,-39,Walking
42511,-37,Walking
42521,-39,Walking
42531,-37,Walking
42541,-39,Walking
42551,-37,Walking
42561,-36,Walking
42571,-37,Walking
42581,-36,Walking
42591,-37,Walking
42601,-36,Walking
42611,-37,Walking
42621,-36,Walking
42631,-43,Walking
42641,-36,Walking
42651,-43,Walking
42661,-37,Walking
42671,-43,Walking
42681,-37,Walking
42691,-43,Walking
42701,-37,Walking
42711,-43,Walking
42721,-37,Walking
42731,-38,Walking
42741,-37,Walking
42751,-38,Walking
42761,-37,Walking
42771,-38,Walking
42781,-37,Walking
42791,-38,Walking
42801,-37,Walking
42811,-38,Walking
42821,-37,Walking
42831,-42,Walking
42841,-37,Walking
42851,-42,Walking
42861,-34,Walking
42871,-42,Walking
42881,-34,Walking
42891,-42,Walking
42901,-34,Walking
42911,-42,Walking
42921,-34,Walking
42931,-42,Walking
42941,-34,Walking
42951,-38,Walking
42961,-37,Walking
42971,-38,Walking
42981,-37,Walking
42991,-38,Walking
43001,-37,Walking
43011,-38,Walking
43021,-37,Walking
43031,-38,Walking
43041,-37,Walking
43051,-38,Walking
43061,-37,Walking
43071,-38,Walking
43081,-36,Walking
43091,-38,Walking
43101,-36,Walking
43111,-38,Walking
43121,-36,Walking
43131,-38,Walking
43141,-36,Walking
43151,-38,Walking
43161,-36,Walking
43171,-38,Walking
43181,-37,Walking
43191,-38,Walking
43201,-37,Walking
43211,-38,Walking
43221,-37,Walking
43231,-38,Walking
43241,-37,Walking
43251,-36,Walking
43261,-37,Walking
43271,-36,Walking
43281,-37,Walking
43291,-36,Walking
43301,-37,Walking
43311,-36,Walking
43321,-37,Walking
43331,-36,Walking
43341,-37,Walking
43351,-37,Walking
43361,-37,Walking
43371,-37,Walking
43381,-38,Walking
43391,-37,Walking
43401,-38,Walking
43411,-37,Walking
43421,-38,Walking
43431,-37,Walking
43441,-38,Walking
43451,-38,Walking
43461,-38,Walking
43471,-38,Walking
43481,-41,Walking
43491,-38,Walking
43501,-41,Walking
43511,-38,Walking
43521,-41,Walking
43531,-38,Walking
43541,-41,Walking
43551,-37,Walking
43561,-41,Walking
43571,-37,Walking
43581,-36,Walking
43591,-37,Walking
43601,-36,Walking
43611,-37,Walking
43621,-36,Walking
43631,-37,Walking
43641,-36,Walking
43651,-39,Walking
43661,-36,Walking
43671,-39,Walking
43681,-39,Walking
43691,-39,Walking
43701,-39,Walking
43711,-39,Walking
43721,-39,Walking
43731,-39,Walking
43741,-39,Walking
43751,-39,Walking
43761,-39,Walking
43771,-37,Walking
43781,-35,Walking
43791,-37,Walking
43801,-35,Walking
43811,-37,Walking
43821,-35,Walking
43831,-37,Walking
43841,-35,Walking
43851,-37,Walking
43861,-35,Walking
43871,-40,Walking
43881,-35,Walking
43891,-40,Walking
43901,-39,Walking
43911,-40,Walking
43921,-39,Walking
43931,-40,Walking
43941,-39,Walking
43951,-40,Walking
43961,-39,Walking
43971,-37,Walking
43981,-39,Walking
43991,-37,Walking
44001,-42,Walking
44011,-37,Walking
44021,-42,Walking
44031,-37,Walking
44041,-42,Walking
44051,-37,Walking
44061,-42,Walking
44071,-37,Walking
44081,-42,Walking
44091,-37,Walking
44101,-36,Walking
44111,-37,Walking
44121,-36,Walking
44131,-37,Walking
44141,-36,Walking
44151,-37,Walking
44161,-36,Walking
44171,-40,Walking
44181,-36,Walking
44191,-40,Walking
44201,-37,Walking
44211,-40,Walking
44221,-37,Walking
44231,-40,Walking
44241,-37,Walking
44251,-40,Walking
44261,-37,Walking
44271,-41,Walking
44281,-37,Walking
44291,-41,Walking
44301,-34,Walking
44311,-41,Walking
44321,-34,Walking
44331,-41,Walking
44341,-34,Walking
44351,-41,Walking
44361,-34,Walking
44371,-38,Walking
44381,-34,Walking
44391,-38,Walking
44401,-35,Walking
44411,-38,Walking
44421,-35,Walking
44431,-38,Walking
44441,-35,Walking
44451,-38,Walking
44461,-35,Walking
44471,-38,Walking
44481,-35,Walking
44491,-38,Walking
44501,-41,Walking
44511,-38,Walking
44521,-41,Walking
44531,-38,Walking
44541,-41,Walking
44551,-38,Walking
44561,-41,Walking
44571,-38,Walking
44581,-41,Walking
44591,-42,Walking
44601,-36,Walking
44611,-42,Walking
44621,-36,Walking
44631,-42,Walking
44641,-36,Walking
44651,-42,Walking
44661,-36,Walking
44671,-42,Walking
44681,-36,Walking
44691,-39,Walking
44701,-37,Walking
44711,-39,Walking
44721,-37,Walking
44731,-39,Walking
44741,-37,Walking
44751,-39,Walking
44761,-37,Walking
44771,-39,Walking
44781,-37,Walking
44791,-36,Walking
44801,-37,Walking
44811,-36,Walking
44821,-35,Walking
44831,-36,Walking
44841,-35,Walking
44851,-36,Walking
44861,-35,Walking
44871,-36,Walking
44881,-35,Walking
44891,-38,Walking
44901,-35,Walking
44911,-38,Walking
44921,-35,Walking
44931,-38,Walking
44941,-35,Walking
44951,-38,Walking
44961,-35,Walking
44971,-38,Walking
44981,-35,Walking
44991,-39,Walking
45001,-35,Walking
45011,-39,Walking
45021,-35,Walking
45031,-39,Walking
45041,-35,Walking
45051,-39,Walking
45061,-35,Walking
45071,-39,Walking
45081,-35,Walking
45091,-36,Walking
45101,-35,Walking
45111,-36,Walking
45121,-35,Walking
45131,-36,Walking
45141,-35,Walking
45151,-36,Walking
45161,-35,Walking
45171,-36,Walking
45181,-35,Walking
45191,-35,Walking
45201,-35,Walking
45211,-35,Walking
45221,-34,Walking
45231,-35,Walking
45241,-34,Walking
45251,-35,Walking
45261,-34,Walking
45271,-35,Walking
45281,-34,Walking
45291,-34,Walking
45301,-34,Walking
45311,-34,Walking
45321,-43,Walking
45331,-34,Walking
45341,-43,Walking
45351,-34,Walking
45361,-43,Walking
45371,-34,Walking
45381,-43,Walking
45391,-34,Walking
45401,-43,Walking
45411,-36,Walking
45421,-38,Walking
45431,-36,Walking
45441,-38,Walking
45451,-36,Walking
45461,-38,Walking
45471,-36,Walking
45481,-38,Walking
45491,-36,Walking
45501,-38,Walking
45511,-36,Walking
45521,-43,Walking
45531,-36,Walking
45541,-43,Walking
45551,-36,Walking
45561,-43,Walking
45571,-36,Walking
45581,-43,Walking
45591,-36,Walking
45601,-43,Walking
45611,-40,Walking
45621,-43,Walking
45631,-40,Walking
45641,-36,Walking
45651,-40,Walking
45661,-36,Walking
45671,-40,Walking
45681,-36,Walking
45691,-40,Walking
45701,-36,Walking
45711,-36,Walking
45721,-36,Walking
45731,-36,Walking
45741,-34,Walking
45751,-36,Walking
45761,-34,Walking
45771,-36,Walking
45781,-34,Walking
45791,-36,Walking
45801,-34,Walking
45811,-37,Walking
45821,-34,Walking
45831,-37,Walking
45841,-33,Walking
45851,-37,Walking
45861,-33,Walking
45871,-37,Walking
45881,-33,Walking
45891,-37,Walking
45901,-33,Walking
45911,-39,Walking
45921,-33,Walking
45931,-39,Walking
45941,-41,Walking
45951,-39,Walking
45961,-41,Walking
45971,-39,Walking
45981,-41,Walking
45991,-39,Walking
46001,-41,Walking
46011,-40,Walking
46021,-41,Walking
46031,-40,Walking
46041,-39,Walking
46051,-40,Walking
46061,-39,Walking
46071,-40,Walking
46081,-39,Walking
46091,-40,Walking
46101,-39,Walking
46111,-38,Walking
46121,-39,Walking
46131,-38,Walking
46141,-37,Walking
46151,-38,Walking
46161,-37,Walking
46171,-38,Walking
46181,-37,Walking
46191,-38,Walking
46201,-37,Walking
46211,-39,Walking
46221,-37,Walking
46231,-39,Walking
46241,-37,Walking
46251,-39,Walking
46261,-37,Walking
46271,-39,Walking
46281,-37,Walking
46291,-39,Walking
46301,-37,Walking
46311,-39,Walking
46321,-37,Walking
46331,-38,Walking
46341,-34,Walking
46351,-38,Walking
46361,-34,Walking
46371,-38,Walking
46381,-34,Walking
46391,-38,Walking
46401,-34,Walking
46411,-38,Walking
46421,-34,Walking
46431,-37,Walking
46441,-34,Walking
46451,-37,Walking
46461,-38,Walking
46471,-37,Walking
46481,-38,Walking
46491,-37,Walking
46501,-38,Walking
46511,-37,Walking
46521,-38,Walking
46531,-37,Walking
46541,-38,Walking
46551,-37,Walking
46561,-36,Walking
46571,-37,Walking
46581,-36,Walking
46591,-37,Walking
46601,-36,Walking
46611,-37,Walking
46621,-36,Walking
46631,-38,Walking
46641,-36,Walking
46651,-38,Walking
46661,-37,Walking
46671,-38,Walking
46681,-37,Walking
46691,-38,Walking
46701,-37,Walking
46711,-38,Walking
46721,-37,Walking
46731,-39,Walking
46741,-37,Walking
46751,-39,Walking
46761,-34,Walking
46771,-39,Walking
46781,-34,Walking
46791,-39,Walking
46801,-34,Walking
46811,-39,Walking
46821,-34,Walking
46831,-37,Walking
46841,-34,Walking
46851,-37,Walking
46861,-35,Walking
46871,-37,Walking
46881,-35,Walking
46891,-37,Walking
46901,-35,Walking
46911,-37,Walking
46921,-35,Walking
46931,-38,Walking
46941,-35,Walking
46951,-38,Walking
46961,-41,Walking
46971,-38,Walking
46981,-41,Walking
46991,-38,Walking
47001,-41,Walking
47011,-38,Walking
47021,-41,Walking
47031,-41,Walking
47041,-41,Walking
47051,-41,Walking
47061,-36,Walking
47071,-41,Walking
47081,-36,Walking
47091,-41,Walking
47101,-36,Walking
4711,-38,Walking
47111,-41,Walking
47121,-36,Walking
47131,-41,Walking
47141,-36,Walking
47151,-37,Walking
47161,-36,Walking
47171,-37,Walking
47181,-36,Walking
47191,-37,Walking
47201,-36,Walking
4721,-38,Walking
47211,-37,Walking
47221,-36,Walking
47231,-37,Walking
47241,-36,Walking
47251,-42,Walking
47261,-43,Walking
47271,-42,Walking
47281,-43,Walking
47291,-42,Walking
47301,-43,Walking
4731,-38,Walking
47311,-42,Walking
47321,-43,Walking
47331,-42,Walking
47341,-43,Walking
47351,-38,Walking
47361,-43,Walking
47371,-38,Walking
47381,-42,Walking
47391,-38,Walking
47401,-42,Walking
4741,-38,Walking
47411,-38,Walking
47421,-42,Walking
47431,-38,Walking
47441,-42,Walking
47451,-37,Walking
47461,-42,Walking
47471,-37,Walking
47481,-35,Walking
47491,-37,Walking
47501,-35,Walking
4751,-42,Walking
47511,-37,Walking
47521,-35,Walking
47531,-37,Walking
47541,-35,Walking
47551,-39,Walking
47561,-35,Walking
47571,-39,Walking
47581,-41,Walking
47591,-39,Walking
47601,-41,Walking
4761,-38,Walking
47611,-39,Walking
47621,-41,Walking
47631,-39,Walking
47641,-41,Walking
47651,-37,Walking
47661,-41,Walking
47671,-37,Walking
47681,-36,Walking
47691,-37,Walking
47701,-36,Walking
4771,-42,Walking
47711,-37,Walking
47721,-36,Walking
47731,-37,Walking
47741,-36,Walking
47751,-38,Walking
47761,-36,Walking
47771,-38,Walking
47781,-36,Walking
47791,-38,Walking
47801,-36,Walking
4781,-38,Walking
47811,-38,Walking
47821,-36,Walking
47831,-38,Walking
47841,-36,Walking
47851,-38,Walking
47861,-36,Walking
47871,-38,Walking
47881,-43,Walking
47891,-38,Walking
47901,-43,Walking
4791,-42,Walking
47911,-38,Walking
47921,-43,Walking
47931,-38,Walking
47941,-43,Walking
47951,-41,Walking
47961,-43,Walking
47971,-41,Walking
47981,-36,Walking
47991,-41,Walking
48001,-36,Walking
4801,-38,Walking
48011,-41,Walking
48021,-36,Walking
48031,-41,Walking
48041,-36,Walking
48051,-41,Walking
48061,-36,Walking
48071,-37,Walking
48081,-37,Walking
48091,-37,Walking
48101,-37,Walking
4811,-42,Walking
48111,-37,Walking
48121,-37,Walking
48131,-37,Walking
48141,-37,Walking
48151,-37,Walking
48161,-37,Walking
48171,-41,Walking
48181,-37,Walking
48191,-41,Walking
48201,-41,Walking
4821,-38,Walking
48211,-41,Walking
48221,-41,Walking
48231,-41,Walking
48241,-41,Walking
48251,-41,Walking
48261,-41,Walking
48271,-38,Walking
48281,-41,Walking
48291,-38,Walking
48301,-35,Walking
4831,-42,Walking
48311,-38,Walking
48321,-35,Walking
48331,-38,Walking
48341,-35,Walking
48351,-38,Walking
48361,-35,Walking
48371,-41,Walking
48381,-35,Walking
48391,-41,Walking
48401,-37,Walking
4841,-38,Walking
48411,-41,Walking
48421,-37,Walking
48431,-41,Walking
48441,-37,Walking
48451,-41,Walking
48461,-37,Walking
48471,-35,Walking
48481,-37,Walking
48491,-35,Walking
48501,-37,Walking
4851,-38,Walking
48511,-35,Walking
48521,-37,Walking
48531,-35,Walking
48541,-37,Walking
48551,-35,Walking
48561,-37,Walking
48571,-42,Walking
48581,-37,Walking
48591,-42,Walking
48601,-36,Walking
4861,-38,Walking
48611,-42,Walking
48621,-36,Walking
48631,-42,Walking
48641,-36,Walking
48651,-42,Walking
48661,-36,Walking
48671,-39,Walking
48681,-36,Walking
48691,-39,Walking
48701,-41,Walking
4871,-38,Walking
48711,-39,Walking
48721,-41,Walking
48731,-39,Walking
48741,-41,Walking
48751,-39,Walking
48761,-41,Walking
48771,-36,Walking
48781,-41,Walking
48791,-36,Walking
48801,-35,Walking
4881,-36,Walking
48811,-36,Walking
48821,-35,Walking
48831,-36,Walking
48841,-35,Walking
48851,-36,Walking
48861,-35,Walking
48871,-36,Walking
48881,-35,Walking
48891,-38,Walking
48901,-38,Walking
4891,-38,Walking
48911,-38,Walking
48921,-38,Walking
48931,-38,Walking
48941,-38,Walking
48951,-38,Walking
48961,-38,Walking
48971,-38,Walking
48981,-38,Walking
48991,-36,Walking
49001,-38,Walking
4901,-36,Walking
49011,-36,Walking
49021,-37,Walking
49031,-36,Walking
49041,-37,Walking
49051,-36,Walking
49061,-37,Walking
49071,-36,Walking
49081,-37,Walking
49091,-36,Walking
49101,-37,Walking
4911,-38,Walking
49111,-36,Walking
49121,-39,Walking
49131,-36,Walking
49141,-39,Walking
49151,-36,Walking
49161,-39,Walking
49171,-36,Walking
49181,-39,Walking
49191,-36,Walking
49201,-39,Walking
4921,-36,Walking
49211,-36,Walking
49221,-37,Walking
49231,-36,Walking
49241,-37,Walking
49251,-36,Walking
49261,-37,Walking
49271,-36,Walking
49281,-37,Walking
49291,-43,Walking
49301,-37,Walking
4931,-38,Walking
49311,-43,Walking
49321,-40,Walking
49331,-43,Walking
49341,-40,Walking
49351,-43,Walking
49361,-40,Walking
49371,-43,Walking
49381,-40,Walking
49391,-41,Walking
49401,-40,Walking
4941,-36,Walking
49411,-41,Walking
49421,-37,Walking
49431,-41,Walking
49441,-37,Walking
49451,-41,Walking
49461,-37,Walking
49471,-41,Walking
49481,-37,Walking
49491,-37,Walking
49501,-37,Walking
4951,-37,Walking
49511,-37,Walking
49521,-36,Walking
49531,-37,Walking
49541,-36,Walking
49551,-37,Walking
49561,-36,Walking
49571,-37,Walking
49581,-36,Walking
49591,-37,Walking
49601,-36,Walking
4961,-36,Walking
49611,-37,Walking
49621,-34,Walking
49631,-37,Walking
49641,-34,Walking
49651,-37,Walking
49661,-34,Walking
49671,-37,Walking
49681,-34,Walking
49691,-37,Walking
49701,-34,Walking
4971,-37,Walking
49711,-37,Walking
49721,-41,Walking
49731,-37,Walking
49741,-41,Walking
49751,-37,Walking
49761,-41,Walking
49771,-37,Walking
49781,-41,Walking
49791,-37,Walking
49801,-41,Walking
4981,-36,Walking
49811,-37,Walking
49821,-35,Walking
49831,-37,Walking
49841,-35,Walking
49851,-37,Walking
49861,-35,Walking
49871,-37,Walking
49881,-35,Walking
49891,-37,Walking
49901,-35,Walking
